EnrolledElectiveBefore,GradeAvgPrevElec,Grade,Major,Class,GradePerm,Course1,Course2,Course3,Course4,Course5,Course6,Course7
1,66.07,86.3,1,3,60.23,0,0,0,69.94,0,79.95,0
1,62.87,62.23,3,4,82.38,65.35,0,0,0,0,66.96,0
1,73.21,67,2,4,58.83,0,0,0,0,69,79.16,0
0,0,59.93,2,1,70.96,0,0,0,0,0,69.5,0
0,0,48.57,2,3,92.11,0,0,0,0,0,55.33,0
1,71.28,87.97,2,1,72.4,0,85.87,0,0,0,0,0
1,68.44,67.96,2,2,69.06,0,0,0,0,71.79,0,67.9
1,42.08,65.52,2,2,67.61,0,0,0,0,45.5,0,63.77
1,52.49,68.01,2,4,58.42,0,0,0,0,55.33,52.8,0
1,63.79,84.2,3,3,73.84,0,0,0,0,0,80.13,74.2
1,53.88,60.35,1,4,71.32,0,0,0,0,51.86,61.92,0
1,86.62,76.8,1,4,65.03,72.15,0,0,0,0,78.6,0
1,54.1,65.76,2,2,52.7,0,0,0,0,0,52.6,50.15
0,0,64.03,2,3,70.1,0,0,0,0,75.24,0,0
0,0,75.67,1,2,59.77,0,0,0,0,0,87.13,0
0,0,79.88,1,4,61.02,0,0,0,0,91.02,0,0
1,57.82,64.86,1,3,71.13,0,0,0,0,0,54.93,68.12
1,48.65,62.31,3,4,74.61,0,0,0,0,0,59.71,57.53
1,64.52,58.31,2,4,68.5,0,0,0,0,53.75,0,68.55
1,75.59,81.04,2,2,85.12,78.71,0,83.09,0,0,0,0
0,0,64.25,2,3,74.45,0,0,0,0,74.77,0,0
0,0,51.51,3,2,74.47,0,0,0,0,62.31,0,0
1,86.05,84.1,1,3,77.02,0,79.01,79.15,0,0,0,0
0,0,56.3,2,4,76.1,0,0,0,0,0,68.42,0
1,36.26,77.79,1,4,70.92,0,0,0,0,0,52.26,47.24
1,74.41,71.83,2,1,55.48,63.91,0,0,0,0,0,0
1,63.39,72.88,1,3,78.86,0,0,76.68,0,0,0,63.86
1,51.76,64.16,3,4,77.09,55.23,0,0,0,0,53.21,0
1,43.52,73.66,2,2,60.51,53.91,0,49.21,0,0,0,0
0,0,53.32,2,2,66.64,0,0,0,0,0,64.77,0
0,0,75.88,1,1,59.17,0,0,0,0,88.2,0,0
0,0,85.57,2,2,70.45,0,0,0,0,98.15,0,0
0,0,78.84,3,1,90.42,0,0,0,0,0,0,88.18
1,66.52,49.8,1,3,79.91,0,0,0,0,57.45,0,57.64
0,0,60.16,2,2,56,0,0,0,0,0,69.57,0
0,0,68.12,1,1,68.84,0,0,0,0,0,0,78.6
0,0,74.87,1,4,74.16,0,0,0,0,0,86.79,0
0,0,68.93,2,1,76.78,0,0,0,0,77.19,0,0
1,33.88,65.07,1,2,60.07,0,0,0,0,57.97,0,48.83
1,48.3,75.95,1,1,69.52,61.98,0,0,0,0,0,0
1,64.07,81.64,1,1,60.01,64.85,0,0,0,0,0,0
1,75.68,67.68,3,3,92.86,79.68,0,0,0,0,76.36,0
1,68.99,77.29,3,3,63.7,0,0,0,0,0,66.53,81.65
0,0,44.21,3,3,70.85,0,0,0,0,0,0,53.63
1,41.05,60.62,2,1,82.97,51.2,0,0,0,0,0,0
0,0,66.79,1,2,72.46,0,0,0,0,0,76.72,0
0,0,65.11,2,3,75.67,0,0,0,0,74.42,0,0
1,51.16,73.33,2,2,61.78,0,61.82,0,54.29,0,0,0
1,53.27,80.14,3,3,63.45,71.46,0,0,0,0,0,60.03
1,61.97,75.07,3,1,61.61,0,78.35,0,0,0,0,0
1,38.92,63.78,1,3,72.06,0,0,0,0,0,55.03,43.36
1,54.75,54.77,2,2,53.32,0,0,0,0,0,46.51,47.96
0,0,75.57,2,1,64.03,0,0,0,0,83.93,0,0
0,0,51.62,1,4,81.94,0,0,0,0,0,64.13,0
1,65.39,76.53,3,4,65.76,0,0,0,0,0,70.58,73.36
0,0,68.12,3,2,83.91,0,0,0,0,0,81.61,0
0,0,58.24,3,1,76.13,0,0,0,0,0,0,69.2
1,38.66,72.87,3,2,66.73,0,0,65.05,61.85,0,0,0
1,88.83,69.97,1,3,78.25,0,0,0,0,81.83,73.55,0
1,28.27,69.63,1,1,56.7,52.63,0,0,0,0,0,0
0,0,69.16,1,2,76.66,0,0,0,0,79.19,0,0
0,0,74.2,1,1,69.78,0,0,0,0,0,0,82.78
1,47.63,79.24,1,2,82.17,0,0,0,66.52,0,0,71.19
1,66.34,74.97,3,2,75.73,66.89,66.63,0,0,0,0,0
0,0,80.12,3,1,75.38,0,0,0,0,87.79,0,0
0,0,69.56,2,4,61.4,0,0,0,0,0,0,78.66
0,0,86.18,3,3,84.85,0,0,0,0,95.82,0,0
1,40.23,75.71,2,4,81.32,0,0,0,0,0,50.33,66.68
1,68.12,64.56,3,1,75.05,73.61,0,0,0,0,0,0
0,0,59.06,3,3,83.19,0,0,0,0,0,0,65.61
1,51.54,72.06,1,2,83.36,0,55.56,65.03,0,0,0,0
0,0,56.93,3,4,66.72,0,0,0,0,0,0,64.52
1,67.62,60.27,2,1,91.53,65.83,0,0,0,0,0,0
0,0,72.39,1,4,70.27,0,0,0,0,0,0,83.55
1,41.98,63.92,1,1,77.78,60.36,0,0,0,0,0,0
1,67.85,60.67,3,3,59.74,61.73,0,0,0,0,67.31,0
1,51.94,69.66,1,4,66.61,0,0,0,0,64.64,0,65.61
1,61.49,70.73,2,3,66.09,0,0,0,75.28,68.09,0,0
0,0,67.94,2,1,69.75,0,0,0,0,0,0,78.41
0,0,66.22,2,1,60.53,0,0,0,0,76.09,0,0
0,0,78.55,2,2,82.73,0,0,0,0,88.05,0,0
1,62.41,73.42,1,1,69.14,0,69.87,0,0,0,0,0
1,45.71,67.77,2,4,79.24,0,0,0,0,55.71,0,49.06
1,84.13,94.64,2,1,67.21,88.14,0,0,0,0,0,0
1,51.58,71.94,2,1,77.54,0,63.91,0,0,0,0,0
0,0,81.32,3,2,61.25,0,0,0,0,0,88.39,0
0,0,64.39,3,3,64.56,0,0,0,0,75.65,0,0
0,0,56.37,1,1,71.05,0,0,0,0,68.52,0,0
0,0,62.08,2,1,69.61,0,0,0,0,0,74.07,0
0,0,67.32,1,2,68.95,0,0,0,0,0,0,77.53
0,0,65.03,3,4,80.43,0,0,0,0,71.97,0,0
1,64.79,83.36,3,1,68.01,67.28,0,0,0,0,0,0
1,57.93,68.8,1,3,49.13,0,0,0,0,0,56.17,70.04
0,0,74.61,3,2,64.25,0,0,0,0,0,85.78,0
1,39.77,69.54,2,4,42.8,0,0,0,0,0,51.14,45.78
0,0,65.66,3,2,53.15,0,0,0,0,0,76.72,0
0,0,70.38,2,1,77.04,0,0,0,0,0,0,82.91
1,67.69,87.14,3,1,69.54,0,74.82,0,0,0,0,0
0,0,62.32,3,3,71.29,0,0,0,0,0,0,75.06
1,69.04,77.67,1,2,48.42,0,0,0,69.45,0,66.98,0
0,0,59.74,3,2,63.4,0,0,0,0,0,67.28,0
0,0,65.4,1,2,77.67,0,0,0,0,0,74.74,0
0,0,70.04,2,4,74.68,0,0,0,0,0,85.27,0
0,0,73.26,1,2,73.83,0,0,0,0,0,84.79,0
1,69.38,84.83,3,2,66.43,81.59,0,81.63,0,0,0,0
0,0,69.5,2,4,68.82,0,0,0,0,76.1,0,0
0,0,61.56,1,3,58.24,0,0,0,0,0,74.4,0
1,58.9,76.5,1,3,75.71,0,0,0,60.28,73.04,0,0
1,40.54,66.36,1,3,77.29,0,0,0,0,0,62.51,47.76
0,0,72.39,1,2,66.77,0,0,0,0,81.25,0,0
0,0,68.84,3,4,69.65,0,0,0,0,0,0,78.24
1,54.18,50.57,2,4,65.11,0,0,0,0,44.38,46.12,0
0,0,75.08,1,3,74.08,0,0,0,0,83.9,0,0
1,48,75.83,1,2,78.45,69.5,0,0,53.66,0,0,0
0,0,79.27,1,3,56.27,0,0,0,0,0,86.84,0
1,79.63,88,3,1,64.39,0,79.55,0,0,0,0,0
0,0,58.05,3,1,63.79,0,0,0,0,0,0,65.69
1,77.18,75.17,1,2,58.95,70.55,0,76.66,0,0,0,0
1,65.2,74.09,1,3,75.13,62.27,0,0,0,0,63.59,0
1,71.61,65.81,2,1,80.94,0,64.88,0,0,0,0,0
0,0,73.97,2,4,65.02,0,0,0,0,85.08,0,0
1,61.57,75,3,2,53.08,0,0,0,0,78.22,77.87,0
0,0,57.81,1,1,70.46,0,0,0,0,71.65,0,0
1,50.81,72.46,3,1,67.21,0,55.14,0,0,0,0,0
1,47.66,60.82,1,4,79.97,0,0,0,0,58.9,0,56.79
0,0,63.48,2,2,79.13,0,0,0,0,72.23,0,0
0,0,52.25,2,1,67.96,0,0,0,0,59.9,0,0
0,0,65.27,3,1,64.35,0,0,0,0,0,72.96,0
1,80.19,67.96,3,2,65.37,0,0,0,0,80.44,64.88,0
1,52.99,75.5,3,2,74.1,68,57.84,0,0,0,0,0
0,0,70.01,2,2,61.56,0,0,0,0,82.97,0,0
0,0,54.58,1,4,71.9,0,0,0,0,0,63.84,0
0,0,78.62,1,1,62.92,0,0,0,0,0,0,89.54
0,0,68.81,3,3,75.71,0,0,0,0,81.51,0,0
0,0,74.88,1,2,49.8,0,0,0,0,84.88,0,0
0,0,79.66,1,3,84.12,0,0,0,0,88.71,0,0
1,45.48,84.23,3,4,63.96,0,0,0,0,0,58.02,63.98
0,0,89.61,2,3,68.86,0,0,0,0,0,0,99.26
0,0,69.28,3,1,63.71,0,0,0,0,0,0,78.39
0,0,73.11,3,4,68.8,0,0,0,0,0,83.16,0
0,0,59.22,3,4,73.24,0,0,0,0,69.38,0,0
1,68.1,80.62,1,2,68,77.83,0,0,0,0,0,81.21
0,0,58.15,3,1,61.68,0,0,0,0,67.41,0,0
0,0,51.95,3,2,72.13,0,0,0,0,0,0,60.37
0,0,78.3,2,2,84.02,0,0,0,0,86.38,0,0
1,53.82,64.78,2,3,59.95,0,0,0,0,0,65.82,60.48
1,53.95,77.78,3,1,63.24,0,71.99,0,0,0,0,0
0,0,74.08,2,3,60.6,0,0,0,0,0,81.39,0
1,49.56,53.7,3,1,67.32,0,43.72,0,0,0,0,0
0,0,42.8,2,3,71.94,0,0,0,0,0,52.09,0
0,0,59.03,3,2,60.35,0,0,0,0,0,68.07,0
0,0,70.16,2,2,59.37,0,0,0,0,0,84.08,0
1,73.23,57.78,1,2,51.53,0,0,0,0,63.74,61.63,0
0,0,63.47,2,1,48.57,0,0,0,0,0,0,77.09
0,0,55.41,2,2,87.97,0,0,0,0,0,0,64.56
0,0,71.7,3,1,67.68,0,0,0,0,0,0,83.22
1,65.58,70.91,2,3,67.09,69.59,0,0,0,73.34,0,0
1,66.86,65.19,2,3,81.48,0,0,0,0,0,71.05,70.08
1,74.44,83.97,1,3,78.77,75.54,0,71.74,0,0,0,0
0,0,84.98,3,2,84.32,0,0,0,0,94.34,0,0
0,0,75.65,1,1,57.96,0,0,0,0,0,84.5,0
1,65.86,52,3,2,77.79,0,0,0,0,49.74,60.1,0
0,0,58.95,3,2,91.91,0,0,0,0,72.37,0,0
1,52.34,74.07,3,2,87.61,0,72.49,0,0,55.45,0,0
1,71.62,63.71,2,1,69.08,63.18,0,0,0,0,0,0
0,0,65.13,3,1,71.23,0,0,0,0,73.43,0,0
0,0,78.99,1,2,80.59,0,0,0,0,0,89.83,0
0,0,75.11,2,2,38.83,0,0,0,0,0,82.68,0
0,0,83.14,3,1,74.87,0,0,0,0,0,0,94.29
0,0,65.71,3,2,63.47,0,0,0,0,76.72,0,0
0,0,83.75,2,1,52.56,0,0,0,0,0,0,91.79
0,0,64.46,1,4,76.57,0,0,0,0,0,0,74.68
0,0,84.99,1,4,70.68,0,0,0,0,94.49,0,0
1,65.84,71.06,2,3,71.42,0,73.31,0,0,0,75.67,0
0,0,61.39,2,3,70.44,0,0,0,0,72.48,0,0
