data,fold,depth,min_samples_leaf,min_samples_split,prediction_method,prediction_method_leaf,evaluation_method,mse,nof_infeasibilities,training_duration
class,4,9,5,10,lagrangian,optimal,mse,1236.9255442638,0,994.536044597626
class,4,9,5,10,mean,medoid,mse,1640.1985650802,0,1.5279426574707
class,4,9,5,10,mean,optimal,mse,1322.98994657071,0,1.81317281723022
class,4,9,5,10,medoid,medoid,mse,1287.0060295578,0,52.7924034595489
class,4,9,5,10,medoid,optimal,mse,1213.78455880757,0,61.1295883655548
class,4,9,5,10,optimal,medoid,mse,1400.88931983194,0,698.929740428925
class,4,9,5,10,optimal,optimal,mse,1230.3457128677,0,638.59930896759
class,4,9,5,10,sklearn,sklearn,sklearn,1031.78379415463,168,0.003352642059326
class,4,9,5,10,sklearn,sklearn,sklearn,1031.78379415463,168,0.008864641189575
class,4,9,5,10,sklearn,sklearn,sklearn,1031.78379415463,168,0.009658098220825
class,4,9,5,10,sklearn,sklearn,sklearn,1031.78379415463,168,0.006232023239136
class,4,12,5,10,lagrangian,lagrangian,mse,1373.3087052824,0,1014.9631960392
class,4,12,5,10,lagrangian,medoid,mse,1560.38718878268,0,989.24419260025
class,4,12,5,10,lagrangian,optimal,mse,1254.78994290286,0,1016.26859474182
class,4,12,5,10,mean,medoid,mse,1624.00876146134,0,1.60415816307068
class,4,12,5,10,mean,optimal,mse,1310.88068672296,0,2.0218608379364
class,4,12,5,10,medoid,medoid,mse,1339.99129526198,0,58.6813642978668
class,4,12,5,10,medoid,optimal,mse,1237.81689105378,0,56.4203720092773
class,4,12,5,10,optimal,medoid,mse,1512.23994531765,0,614.164710998535
class,4,12,5,10,optimal,optimal,mse,1282.47566102113,0,623.280979394913
class,4,12,5,10,sklearn,sklearn,sklearn,1108.58655727531,141,0.003708839416504
class,4,12,5,10,sklearn,sklearn,sklearn,1108.58655727531,141,0.009745836257935
class,4,12,5,10,sklearn,sklearn,sklearn,1108.58655727531,141,0.009089946746826
class,4,12,5,10,sklearn,sklearn,sklearn,1108.58655727531,141,0.00535774230957
class,4,15,5,10,lagrangian,lagrangian,mse,1373.3087052824,0,964.412016868591
class,4,15,5,10,lagrangian,medoid,mse,1605.09043981437,0,969.754239320755
class,4,15,5,10,lagrangian,optimal,mse,1267.93348415392,0,987.839330196381
class,4,15,5,10,mean,medoid,mse,1640.74876809945,0,1.58809614181519
class,4,15,5,10,mean,optimal,mse,1322.49235898118,0,1.89544296264648
class,4,15,5,10,medoid,medoid,mse,1441.4728938664,0,56.2115440368652
class,4,15,5,10,medoid,optimal,mse,1239.89320450505,0,58.6860551834107
class,4,15,5,10,optimal,medoid,mse,1526.00799214196,0,616.809107780457
class,4,15,5,10,optimal,optimal,mse,1291.11623949248,0,611.066473722458
class,4,15,5,10,sklearn,sklearn,sklearn,1112.1271433356,134,0.003356456756592
class,4,15,5,10,sklearn,sklearn,sklearn,1112.1271433356,134,0.009658098220825
class,4,15,5,10,sklearn,sklearn,sklearn,1112.1271433356,134,0.033833742141724
class,4,15,5,10,sklearn,sklearn,sklearn,1112.1271433356,134,0.00408935546875
newclass,0,3,5,10,lagrangian,lagrangian,mse,2002.39420439756,0,993.324285507202
newclass,0,3,5,10,lagrangian,medoid,mse,634.606666666667,0,1053.65732312202
newclass,0,3,5,10,lagrangian,optimal,mse,551.134960816421,0,1015.80187988281
newclass,0,3,5,10,mean,medoid,mse,621.593333333333,0,65.3554589748383
newclass,0,3,5,10,mean,medoid,mse,621.593333333333,0,65.3554589748383
newclass,0,3,5,10,mean,optimal,mse,564.201518577528,0,61.2879071235657
newclass,0,3,5,10,mean,optimal,mse,564.201518577528,0,61.2879071235657
newclass,0,3,5,10,medoid,medoid,mse,594.033333333333,0,280.137184143066
newclass,0,3,5,10,medoid,medoid,mse,594.033333333333,0,280.137184143066
newclass,0,3,5,10,medoid,optimal,mse,552.782989321061,0,268.055490255356
newclass,0,3,5,10,medoid,optimal,mse,552.782989321061,0,268.055490255356
newclass,0,3,5,10,optimal,medoid,mse,621.593333333333,0,955.785277843475
newclass,0,3,5,10,optimal,medoid,mse,621.593333333333,0,955.785277843475
newclass,0,3,5,10,optimal,optimal,mse,564.201518577528,0,900.835240125656
newclass,0,3,5,10,optimal,optimal,mse,564.201518577528,0,900.835240125656
newclass,0,3,5,10,sklearn,sklearn,sklearn,564.201518577528,0,0.003977537155151
newclass,0,3,5,10,sklearn,sklearn,sklearn,564.201518577528,0,0.003977537155151
newclass,0,3,5,10,sklearn,sklearn,sklearn,564.201518577528,0,0.002424001693726
newclass,0,3,5,10,sklearn,sklearn,sklearn,564.201518577528,0,0.002683401107788
newclass,0,3,5,10,sklearn,sklearn,sklearn,564.201518577528,0,0.003255128860474
newclass,0,6,5,10,lagrangian,lagrangian,mse,2004.9428209141,0,1222.86746811867
newclass,0,6,5,10,lagrangian,medoid,mse,607.326666666667,0,1265.74447154999
newclass,0,6,5,10,lagrangian,optimal,mse,545.917967867846,0,1208.73803949356
newclass,0,6,5,10,mean,medoid,mse,600.63,0,2.73450660705566
newclass,0,6,5,10,mean,optimal,mse,538.10589745837,0,2.89592576026917
newclass,0,6,5,10,medoid,medoid,mse,624.01,0,80.9296677112579
newclass,0,6,5,10,medoid,optimal,mse,536.719550376932,0,85.7424762248993
newclass,0,6,5,10,optimal,medoid,mse,600.63,0,1116.01593947411
newclass,0,6,5,10,optimal,optimal,mse,538.10589745837,0,1090.53615427017
newclass,0,6,5,10,sklearn,sklearn,sklearn,549.784032370128,13,0.002326250076294
newclass,0,6,5,10,sklearn,sklearn,sklearn,549.784032370128,13,0.002470254898071
newclass,0,6,5,10,sklearn,sklearn,sklearn,549.784032370128,13,0.002751350402832
newclass,0,6,5,10,sklearn,sklearn,sklearn,549.784032370128,13,0.003464460372925
newclass,0,9,5,10,lagrangian,lagrangian,mse,1996.51887727647,0,1298.14045858383
newclass,0,9,5,10,lagrangian,medoid,mse,599.155,0,1331.51194405556
newclass,0,9,5,10,lagrangian,optimal,mse,535.084423802825,0,1283.39638948441
newclass,0,9,5,10,mean,medoid,mse,577.373333333333,0,3.38666462898254
newclass,0,9,5,10,mean,optimal,mse,523.436802291412,0,3.36174821853638
newclass,0,9,5,10,medoid,medoid,mse,639.19,0,141.124941825867
newclass,0,9,5,10,medoid,optimal,mse,547.256227971655,0,116.109272956848
newclass,0,9,5,10,optimal,medoid,mse,577.373333333333,0,1125.43588399887
newclass,0,9,5,10,optimal,optimal,mse,523.436802291412,0,1122.87373209
newclass,0,9,5,10,sklearn,sklearn,sklearn,547.125431204775,25,0.002396583557129
newclass,0,9,5,10,sklearn,sklearn,sklearn,547.125431204775,25,0.002600193023682
newclass,0,9,5,10,sklearn,sklearn,sklearn,547.125431204775,25,0.002758502960205
newclass,0,9,5,10,sklearn,sklearn,sklearn,547.125431204775,25,0.002464532852173
newclass,0,12,5,10,lagrangian,lagrangian,mse,1996.9128272822,0,1303.65231800079
newclass,0,12,5,10,lagrangian,medoid,mse,597.903333333333,0,1336.25066971779
newclass,0,12,5,10,lagrangian,optimal,mse,536.351880858343,0,1278.19794940948
newclass,0,12,5,10,mean,medoid,mse,577.016666666667,0,3.16382336616516
newclass,0,12,5,10,mean,optimal,mse,531.691863289948,0,3.40862822532654
newclass,0,12,5,10,medoid,medoid,mse,635.386666666667,0,71.2006809711456
newclass,0,12,5,10,medoid,optimal,mse,545.007216103496,0,78.0600135326386
newclass,0,12,5,10,optimal,medoid,mse,577.016666666667,0,1043.6862449646
newclass,0,12,5,10,optimal,optimal,mse,531.691863289948,0,1022.49687099457
newclass,0,12,5,10,sklearn,sklearn,sklearn,551.84807094231,25,0.002016067504883
newclass,0,12,5,10,sklearn,sklearn,sklearn,551.84807094231,25,0.002942562103271
newclass,0,12,5,10,sklearn,sklearn,sklearn,551.84807094231,25,0.00273060798645
newclass,0,12,5,10,sklearn,sklearn,sklearn,551.84807094231,25,0.002662420272827
newclass,0,15,5,10,lagrangian,lagrangian,mse,1996.9128272822,0,1371.30512499809
newclass,0,15,5,10,lagrangian,medoid,mse,597.903333333333,0,1345.69920611382
newclass,0,15,5,10,lagrangian,optimal,mse,536.351880858343,0,1302.46872568131
newclass,0,15,5,10,mean,medoid,mse,577.016666666667,0,2.85870003700256
newclass,0,15,5,10,mean,optimal,mse,531.691863289948,0,3.07161712646484
newclass,0,15,5,10,medoid,medoid,mse,635.386666666667,0,74.2865700721741
newclass,0,15,5,10,medoid,optimal,mse,545.007216103496,0,75.7801747322083
newclass,0,15,5,10,optimal,medoid,mse,577.016666666667,0,1007.0711555481
newclass,0,15,5,10,optimal,optimal,mse,531.691863289948,0,1003.23329997063
newclass,0,15,5,10,sklearn,sklearn,sklearn,551.84807094231,25,0.001926183700562
newclass,0,15,5,10,sklearn,sklearn,sklearn,551.84807094231,25,0.002162456512451
newclass,0,15,5,10,sklearn,sklearn,sklearn,551.84807094231,25,0.002564907073975
newclass,0,15,5,10,sklearn,sklearn,sklearn,551.84807094231,25,0.002588510513306
newclass,1,3,5,10,lagrangian,lagrangian,mse,1965.77450320087,0,997.224621534348
newclass,1,3,5,10,lagrangian,medoid,mse,462.13,0,1010.99515604973
newclass,1,3,5,10,lagrangian,optimal,mse,442.827037649577,0,979.687959671021
newclass,1,3,5,10,mean,medoid,mse,453.28,0,63.335088968277
newclass,1,3,5,10,mean,medoid,mse,453.28,0,63.335088968277
newclass,1,3,5,10,mean,optimal,mse,456.148455788693,0,60.2228858470917
newclass,1,3,5,10,mean,optimal,mse,456.148455788693,0,60.2228858470917
newclass,1,3,5,10,medoid,medoid,mse,452.42,0,269.82551908493
newclass,1,3,5,10,medoid,medoid,mse,452.42,0,269.82551908493
newclass,1,3,5,10,medoid,optimal,mse,458.476401636001,0,266.342721223831
newclass,1,3,5,10,medoid,optimal,mse,458.476401636001,0,266.342721223831
newclass,1,3,5,10,optimal,medoid,mse,449.703333333333,0,887.991222143173
newclass,1,3,5,10,optimal,medoid,mse,449.703333333333,0,887.991222143173
newclass,1,3,5,10,optimal,optimal,mse,454.828312808816,0,896.844757556915
newclass,1,3,5,10,optimal,optimal,mse,454.828312808816,0,896.844757556915
newclass,1,3,5,10,sklearn,sklearn,sklearn,458.001672975075,17,0.00740385055542
newclass,1,3,5,10,sklearn,sklearn,sklearn,458.001672975075,17,0.00740385055542
newclass,1,3,5,10,sklearn,sklearn,sklearn,458.001672975075,17,0.007715940475464
newclass,1,3,5,10,sklearn,sklearn,sklearn,458.001672975075,17,0.002610921859741
newclass,1,3,5,10,sklearn,sklearn,sklearn,458.001672975075,17,0.018729209899902
newclass,1,6,5,10,lagrangian,lagrangian,mse,1973.09201682345,0,1238.45087909698
newclass,1,6,5,10,lagrangian,medoid,mse,463.396666666667,0,1245.69981503487
newclass,1,6,5,10,lagrangian,optimal,mse,430.1601630815,0,1216.01131105423
newclass,1,6,5,10,mean,medoid,mse,463.531666666667,0,2.68410754203796
newclass,1,6,5,10,mean,optimal,mse,425.688677996728,0,3.05293917655945
newclass,1,6,5,10,medoid,medoid,mse,483.463333333333,0,71.1277561187744
newclass,1,6,5,10,medoid,optimal,mse,463.708128771628,0,67.8742308616638
newclass,1,6,5,10,optimal,medoid,mse,448.113333333333,0,1103.88881325722
newclass,1,6,5,10,optimal,optimal,mse,431.946549708636,0,989.01100063324
newclass,1,6,5,10,sklearn,sklearn,sklearn,448.029493869861,15,0.00238823890686
newclass,1,6,5,10,sklearn,sklearn,sklearn,448.029493869861,15,0.00269627571106
newclass,1,6,5,10,sklearn,sklearn,sklearn,448.029493869861,15,0.002400636672974
newclass,1,6,5,10,sklearn,sklearn,sklearn,448.029493869861,15,0.010448217391968
newclass,1,9,5,10,lagrangian,lagrangian,mse,1977.59832170808,0,1243.07707858086
newclass,1,9,5,10,lagrangian,medoid,mse,500.551666666667,0,1249.1632938385
newclass,1,9,5,10,lagrangian,optimal,mse,440.863156929674,0,1215.48637247086
newclass,1,9,5,10,mean,medoid,mse,517.936666666667,0,3.89722323417664
newclass,1,9,5,10,mean,optimal,mse,450.642297329095,0,3.95946669578552
newclass,1,9,5,10,medoid,medoid,mse,504.418333333333,0,98.8516297340393
newclass,1,9,5,10,medoid,optimal,mse,473.967464457866,0,91.7992029190064
newclass,1,9,5,10,optimal,medoid,mse,490.473333333333,0,1117.00624370575
newclass,1,9,5,10,optimal,optimal,mse,443.706016954845,0,1237.31352257729
newclass,1,9,5,10,sklearn,sklearn,sklearn,476.412564015281,20,0.002453327178955
newclass,1,9,5,10,sklearn,sklearn,sklearn,476.412564015281,20,0.004997491836548
newclass,1,9,5,10,sklearn,sklearn,sklearn,476.412564015281,20,0.008509159088135
newclass,1,9,5,10,sklearn,sklearn,sklearn,476.412564015281,20,0.00452184677124
newclass,1,12,5,10,lagrangian,lagrangian,mse,1978.66993215532,0,1287.45130205154
newclass,1,12,5,10,lagrangian,medoid,mse,494.011666666667,0,1308.37043452263
newclass,1,12,5,10,lagrangian,optimal,mse,442.205635883484,0,1229.14107322693
newclass,1,12,5,10,mean,medoid,mse,511.131666666667,0,3.1202552318573
newclass,1,12,5,10,mean,optimal,mse,451.730388613524,0,3.35743284225464
newclass,1,12,5,10,medoid,medoid,mse,536.665,0,72.9209930896759
newclass,1,12,5,10,medoid,optimal,mse,477.959864765943,0,74.3688321113586
newclass,1,12,5,10,optimal,medoid,mse,487.806666666667,0,1005.97420120239
newclass,1,12,5,10,optimal,optimal,mse,446.598440153966,0,1016.15584564209
newclass,1,12,5,10,sklearn,sklearn,sklearn,499.73663689008,20,0.002166748046875
newclass,1,12,5,10,sklearn,sklearn,sklearn,499.73663689008,20,0.00932765007019
newclass,1,12,5,10,sklearn,sklearn,sklearn,499.73663689008,20,0.009394884109497
newclass,1,12,5,10,sklearn,sklearn,sklearn,499.73663689008,20,0.00450873374939
newclass,1,15,5,10,lagrangian,lagrangian,mse,1978.66993215532,0,1205.66830158234
newclass,1,15,5,10,lagrangian,medoid,mse,494.011666666667,0,1253.84051513672
newclass,1,15,5,10,lagrangian,optimal,mse,442.205635883484,0,1249.03706407547
newclass,1,15,5,10,mean,medoid,mse,511.131666666667,0,2.77408409118652
newclass,1,15,5,10,mean,optimal,mse,451.730388613524,0,2.95824241638184
newclass,1,15,5,10,medoid,medoid,mse,536.665,0,73.4966330528259
newclass,1,15,5,10,medoid,optimal,mse,477.959864765943,0,72.1942629814148
newclass,1,15,5,10,optimal,medoid,mse,487.806666666667,0,999.606065988541
newclass,1,15,5,10,optimal,optimal,mse,446.598440153966,0,981.96102309227
newclass,1,15,5,10,sklearn,sklearn,sklearn,499.73663689008,20,0.001932382583618
newclass,1,15,5,10,sklearn,sklearn,sklearn,499.73663689008,20,0.00876784324646
newclass,1,15,5,10,sklearn,sklearn,sklearn,499.73663689008,20,0.008466482162476
newclass,1,15,5,10,sklearn,sklearn,sklearn,499.73663689008,20,0.009353876113892
newclass,2,3,5,10,lagrangian,lagrangian,mse,1988.1482290768,0,1000.16819381714
newclass,2,3,5,10,lagrangian,medoid,mse,477.97,0,1004.35194706917
newclass,2,3,5,10,lagrangian,optimal,mse,420.760301635376,0,974.312908411026
newclass,2,3,5,10,mean,medoid,mse,486.348333333333,0,63.7306571006775
newclass,2,3,5,10,mean,medoid,mse,486.348333333333,0,63.7306571006775
newclass,2,3,5,10,mean,optimal,mse,463.620445179075,0,65.5108852386475
newclass,2,3,5,10,mean,optimal,mse,463.620445179075,0,65.5108852386475
newclass,2,3,5,10,medoid,medoid,mse,472.051666666667,0,256.660817861557
newclass,2,3,5,10,medoid,medoid,mse,472.051666666667,0,256.660817861557
newclass,2,3,5,10,medoid,optimal,mse,452.972054554572,0,253.355154514313
newclass,2,3,5,10,medoid,optimal,mse,452.972054554572,0,253.355154514313
newclass,2,3,5,10,optimal,medoid,mse,486.348333333333,0,900.628183364868
newclass,2,3,5,10,optimal,medoid,mse,486.348333333333,0,900.628183364868
newclass,2,3,5,10,optimal,optimal,mse,463.620445179075,0,858.054888963699
newclass,2,3,5,10,optimal,optimal,mse,463.620445179075,0,858.054888963699
newclass,2,3,5,10,sklearn,sklearn,sklearn,452.972054554572,0,0.026476383209229
newclass,2,3,5,10,sklearn,sklearn,sklearn,452.972054554572,0,0.026476383209229
newclass,2,3,5,10,sklearn,sklearn,sklearn,452.972054554572,0,0.00416111946106
newclass,2,3,5,10,sklearn,sklearn,sklearn,452.972054554572,0,0.002441644668579
newclass,2,3,5,10,sklearn,sklearn,sklearn,452.972054554572,0,0.008762359619141
newclass,2,6,5,10,lagrangian,lagrangian,mse,1991.49797055026,0,1199.07880544662
newclass,2,6,5,10,lagrangian,medoid,mse,472.56,0,1241.20997643471
newclass,2,6,5,10,lagrangian,optimal,mse,431.598444225615,0,1177.93535137177
newclass,2,6,5,10,mean,medoid,mse,479.31,0,2.78859329223633
newclass,2,6,5,10,mean,optimal,mse,454.518134342918,0,2.97217416763306
newclass,2,6,5,10,medoid,medoid,mse,473.513333333333,0,74.142377614975
newclass,2,6,5,10,medoid,optimal,mse,432.79131853677,0,74.3881802558899
newclass,2,6,5,10,optimal,medoid,mse,479.31,0,1107.06555652618
newclass,2,6,5,10,optimal,optimal,mse,454.518134342918,0,1012.78487920761
newclass,2,6,5,10,sklearn,sklearn,sklearn,450.358982932081,21,0.002245426177979
newclass,2,6,5,10,sklearn,sklearn,sklearn,450.358982932081,21,0.010373115539551
newclass,2,6,5,10,sklearn,sklearn,sklearn,450.358982932081,21,0.002747535705566
newclass,2,6,5,10,sklearn,sklearn,sklearn,450.358982932081,21,0.008562564849854
newclass,2,9,5,10,lagrangian,lagrangian,mse,1995.95542491613,0,1274.74858760834
newclass,2,9,5,10,lagrangian,medoid,mse,496.746666666667,0,1290.23968577385
newclass,2,9,5,10,lagrangian,optimal,mse,439.937572953287,0,1241.58071112633
newclass,2,9,5,10,mean,medoid,mse,502.095,0,2.99814534187317
newclass,2,9,5,10,mean,optimal,mse,446.343419989724,0,3.19641804695129
newclass,2,9,5,10,medoid,medoid,mse,506.373333333333,0,77.3548319339752
newclass,2,9,5,10,medoid,optimal,mse,442.299785756617,0,80.3349132537842
newclass,2,9,5,10,optimal,medoid,mse,501.573333333333,0,1037.80652928352
newclass,2,9,5,10,optimal,optimal,mse,445.050088115396,0,1139.42039990425
newclass,2,9,5,10,sklearn,sklearn,sklearn,447.771525115226,23,0.002160549163818
newclass,2,9,5,10,sklearn,sklearn,sklearn,447.771525115226,23,0.00270938873291
newclass,2,9,5,10,sklearn,sklearn,sklearn,447.771525115226,23,0.009431600570679
newclass,2,9,5,10,sklearn,sklearn,sklearn,447.771525115226,23,0.007363557815552
newclass,2,12,5,10,lagrangian,lagrangian,mse,1997.63256934334,0,1261.40039110184
newclass,2,12,5,10,lagrangian,medoid,mse,502.493333333333,0,1299.25218200684
newclass,2,12,5,10,lagrangian,optimal,mse,445.862527909404,0,1292.69060230255
newclass,2,12,5,10,mean,medoid,mse,504.943333333333,0,3.3376886844635
newclass,2,12,5,10,mean,optimal,mse,448.889942131992,0,3.59000706672668
newclass,2,12,5,10,medoid,medoid,mse,507.168333333333,0,74.1692576408386
newclass,2,12,5,10,medoid,optimal,mse,446.920627696017,0,70.409422159195
newclass,2,12,5,10,optimal,medoid,mse,503.696666666667,0,1010.19469618797
newclass,2,12,5,10,optimal,optimal,mse,447.238698718504,0,1006.89090466499
newclass,2,12,5,10,sklearn,sklearn,sklearn,455.065675650546,27,0.002355575561523
newclass,2,12,5,10,sklearn,sklearn,sklearn,455.065675650546,27,0.008535623550415
newclass,2,12,5,10,sklearn,sklearn,sklearn,455.065675650546,27,0.008414745330811
newclass,2,12,5,10,sklearn,sklearn,sklearn,455.065675650546,27,0.002789497375488
newclass,2,15,5,10,lagrangian,lagrangian,mse,1997.63256934334,0,1269.18573975563
newclass,2,15,5,10,lagrangian,medoid,mse,502.493333333333,0,1285.61268019676
newclass,2,15,5,10,lagrangian,optimal,mse,445.862527909404,0,1199.81799817085
newclass,2,15,5,10,mean,medoid,mse,504.943333333333,0,2.96351861953735
newclass,2,15,5,10,mean,optimal,mse,448.889942131992,0,3.30542516708374
newclass,2,15,5,10,medoid,medoid,mse,507.168333333333,0,75.0614511966705
newclass,2,15,5,10,medoid,optimal,mse,446.920627696017,0,74.2241606712341
newclass,2,15,5,10,optimal,medoid,mse,503.696666666667,0,988.813176393509
newclass,2,15,5,10,optimal,optimal,mse,447.238698718504,0,984.049633026123
newclass,2,15,5,10,sklearn,sklearn,sklearn,455.065675650546,27,0.002088785171509
newclass,2,15,5,10,sklearn,sklearn,sklearn,455.065675650546,27,0.008445262908936
newclass,2,15,5,10,sklearn,sklearn,sklearn,455.065675650546,27,0.009129762649536
newclass,2,15,5,10,sklearn,sklearn,sklearn,455.065675650546,27,0.009003639221191
newclass,3,3,5,10,lagrangian,lagrangian,mse,1996.72852850198,0,974.972684144974
newclass,3,3,5,10,lagrangian,medoid,mse,613.415,0,1008.75798654556
newclass,3,3,5,10,lagrangian,optimal,mse,524.325508762776,0,972.250501871109
newclass,3,3,5,10,mean,medoid,mse,566.676666666667,0,67.3366713523865
newclass,3,3,5,10,mean,medoid,mse,566.676666666667,0,67.3366713523865
newclass,3,3,5,10,mean,optimal,mse,507.106240275323,0,64.5578255653381
newclass,3,3,5,10,mean,optimal,mse,507.106240275323,0,64.5578255653381
newclass,3,3,5,10,medoid,medoid,mse,574.188333333333,0,291.972133874893
newclass,3,3,5,10,medoid,medoid,mse,574.188333333333,0,291.972133874893
newclass,3,3,5,10,medoid,optimal,mse,533.013775267481,0,301.876235961914
newclass,3,3,5,10,medoid,optimal,mse,533.013775267481,0,301.876235961914
newclass,3,3,5,10,optimal,medoid,mse,566.676666666667,0,864.039865970612
newclass,3,3,5,10,optimal,medoid,mse,566.676666666667,0,864.039865970612
newclass,3,3,5,10,optimal,optimal,mse,507.106240275323,0,852.418683290482
newclass,3,3,5,10,optimal,optimal,mse,507.106240275323,0,852.418683290482
newclass,3,3,5,10,sklearn,sklearn,sklearn,501.779598309993,0,0.008835315704346
newclass,3,3,5,10,sklearn,sklearn,sklearn,501.779598309993,0,0.008835315704346
newclass,3,3,5,10,sklearn,sklearn,sklearn,501.779598309993,0,0.002159357070923
newclass,3,3,5,10,sklearn,sklearn,sklearn,501.779598309993,0,0.003862380981445
newclass,3,3,5,10,sklearn,sklearn,sklearn,501.779598309993,0,0.008280277252197
newclass,3,6,5,10,lagrangian,lagrangian,mse,2008.08188358222,0,1184.21010065079
newclass,3,6,5,10,lagrangian,medoid,mse,674.525,0,1207.83271408081
newclass,3,6,5,10,lagrangian,optimal,mse,555.189377536363,0,1174.1632604599
newclass,3,6,5,10,mean,medoid,mse,608.205,0,2.66242361068726
newclass,3,6,5,10,mean,optimal,mse,550.040057549299,0,2.7870991230011
newclass,3,6,5,10,medoid,medoid,mse,582.286666666667,0,76.1586372852325
newclass,3,6,5,10,medoid,optimal,mse,545.622820217184,0,77.3300552368164
newclass,3,6,5,10,optimal,medoid,mse,608.205,0,1098.84425711632
newclass,3,6,5,10,optimal,optimal,mse,550.040057549299,0,1027.62995171547
newclass,3,6,5,10,sklearn,sklearn,sklearn,549.296899407818,19,0.002244472503662
newclass,3,6,5,10,sklearn,sklearn,sklearn,549.296899407818,19,0.008888006210327
newclass,3,6,5,10,sklearn,sklearn,sklearn,549.296899407818,19,0.002615213394165
newclass,3,6,5,10,sklearn,sklearn,sklearn,549.296899407818,19,0.009033918380737
newclass,3,9,5,10,lagrangian,lagrangian,mse,2016.70266535368,0,1227.67801976204
newclass,3,9,5,10,lagrangian,medoid,mse,683.143333333333,0,1229.78036689758
newclass,3,9,5,10,lagrangian,optimal,mse,580.707868093184,0,1201.72612023354
newclass,3,9,5,10,mean,medoid,mse,628.253333333333,0,3.22765493392944
newclass,3,9,5,10,mean,optimal,mse,587.297939178501,0,3.39390563964844
newclass,3,9,5,10,medoid,medoid,mse,604.036666666667,0,77.2037627696991
newclass,3,9,5,10,medoid,optimal,mse,569.773266844392,0,74.9817090034485
newclass,3,9,5,10,optimal,medoid,mse,612.913333333333,0,1058.44504475594
newclass,3,9,5,10,optimal,optimal,mse,579.503752729267,0,1161.79175567627
newclass,3,9,5,10,sklearn,sklearn,sklearn,589.258458391405,18,0.002400636672974
newclass,3,9,5,10,sklearn,sklearn,sklearn,589.258458391405,18,0.005966424942017
newclass,3,9,5,10,sklearn,sklearn,sklearn,589.258458391405,18,0.007756233215332
newclass,3,9,5,10,sklearn,sklearn,sklearn,589.258458391405,18,0.007969856262207
newclass,3,12,5,10,lagrangian,lagrangian,mse,2016.11370959182,0,1220.36758232117
newclass,3,12,5,10,lagrangian,medoid,mse,682.486666666667,0,1242.69056415558
newclass,3,12,5,10,lagrangian,optimal,mse,578.822768880688,0,1182.36942243576
newclass,3,12,5,10,mean,medoid,mse,627.18,0,3.18453764915466
newclass,3,12,5,10,mean,optimal,mse,587.745046416791,0,3.41257429122925
newclass,3,12,5,10,medoid,medoid,mse,606.765,0,70.3272061347961
newclass,3,12,5,10,medoid,optimal,mse,584.387425534072,0,73.6599009037018
newclass,3,12,5,10,optimal,medoid,mse,633.94,0,1024.48711204529
newclass,3,12,5,10,optimal,optimal,mse,591.463889954206,0,1022.70050740242
newclass,3,12,5,10,sklearn,sklearn,sklearn,596.967205931705,18,0.002263784408569
newclass,3,12,5,10,sklearn,sklearn,sklearn,596.967205931705,18,0.009012699127197
newclass,3,12,5,10,sklearn,sklearn,sklearn,596.967205931705,18,0.008218050003052
newclass,3,12,5,10,sklearn,sklearn,sklearn,596.967205931705,18,0.002838134765625
newclass,3,15,5,10,lagrangian,lagrangian,mse,2016.11370959182,0,1246.78146314621
newclass,3,15,5,10,lagrangian,medoid,mse,682.486666666667,0,1276.17728185654
newclass,3,15,5,10,lagrangian,optimal,mse,578.822768880688,0,1225.32626461983
newclass,3,15,5,10,mean,medoid,mse,627.18,0,2.97377347946167
newclass,3,15,5,10,mean,optimal,mse,587.745046416791,0,3.30439257621765
newclass,3,15,5,10,medoid,medoid,mse,606.765,0,72.7691493034363
newclass,3,15,5,10,medoid,optimal,mse,584.387425534072,0,71.89448595047
newclass,3,15,5,10,optimal,medoid,mse,633.94,0,997.009137153626
newclass,3,15,5,10,optimal,optimal,mse,591.463889954206,0,992.500531435013
newclass,3,15,5,10,sklearn,sklearn,sklearn,596.967205931705,18,0.002095222473145
newclass,3,15,5,10,sklearn,sklearn,sklearn,596.967205931705,18,0.016232967376709
newclass,3,15,5,10,sklearn,sklearn,sklearn,596.967205931705,18,0.008160591125488
newclass,3,15,5,10,sklearn,sklearn,sklearn,596.967205931705,18,0.008957624435425
newclass,4,3,5,10,lagrangian,lagrangian,mse,2068.20977914493,0,999.498211145401
newclass,4,3,5,10,lagrangian,medoid,mse,428.966666666667,0,1036.01154017448
newclass,4,3,5,10,lagrangian,optimal,mse,439.541564541358,0,983.180808544159
newclass,4,3,5,10,mean,medoid,mse,425.963333333333,0,59.5483794212341
newclass,4,3,5,10,mean,medoid,mse,425.963333333333,0,59.5483794212341
newclass,4,3,5,10,mean,optimal,mse,438.845371683136,0,64.5133428573608
newclass,4,3,5,10,mean,optimal,mse,438.845371683136,0,64.5133428573608
newclass,4,3,5,10,medoid,medoid,mse,411.245,0,254.316001653671
newclass,4,3,5,10,medoid,medoid,mse,411.245,0,254.316001653671
newclass,4,3,5,10,medoid,optimal,mse,426.055942215148,0,252.802752256393
newclass,4,3,5,10,medoid,optimal,mse,426.055942215148,0,252.802752256393
newclass,4,3,5,10,optimal,medoid,mse,425.963333333333,0,855.737743377686
newclass,4,3,5,10,optimal,medoid,mse,425.963333333333,0,855.737743377686
newclass,4,3,5,10,optimal,optimal,mse,438.845371683136,0,842.525549888611
newclass,4,3,5,10,optimal,optimal,mse,438.845371683136,0,842.525549888611
